User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1002554,P003327,F,51-55,1,C,0,0,13,,,8935
1000733,P004811,M,26-35,13,B,2,0,6,,,8624
1001749,P002059,M,36-45,19,B,4+,1,17,2.0,,17849
1003925,P003604,F,51-55,5,B,4+,1,13,8.0,17.0,8941
1000424,P001897,M,0-17,5,B,0,1,15,5.0,3.0,13634
1003479,P002563,M,36-45,17,A,2,1,16,16.0,17.0,15014
1001592,P004225,M,51-55,18,A,3,0,7,,,8397
1004486,P002046,M,36-45,8,C,0,0,13,2.0,,10055
1004438,P003766,M,36-45,14,A,3,0,6,,15.0,11576
1004710,P001931,M,46-50,6,B,1,1,8,2.0,,10352
1000493,P003138,M,55+,5,C,3,1,10,16.0,,16206
1000192,P003437,M,46-50,4,B,1,0,10,,,12559
1000499,P004430,M,36-45,18,A,3,1,1,,,4766
1004918,P003597,M,36-45,19,C,1,1,12,,,12991
1001257,P003978,M,55+,0,A,2,1,8,14.0,9.0,12006
1001969,P002251,M,26-35,20,B,4+,1,8,16.0,3.0,14915
1004323,P002225,M,0-17,6,B,2,1,7,,,8001
1002187,P002373,M,55+,17,A,0,0,7,8.0,,17596
1000817,P004892,F,0-17,7,A,2,0,15,,9.0,9737
1003221,P004837,M,18-25,11,A,2,0,12,14.0,,14884
1001474,P002061,M,55+,9,A,4+,0,16,2.0,,14207
1001087,P003780,M,18-25,5,A,2,0,16,14.0,9.0,17082
1004200,P001499,M,18-25,15,C,0,0,2,,3.0,7949
1001875,P002722,M,46-50,18,B,2,0,14,,,12594
1000871,P004114,F,46-50,17,C,2,0,16,16.0,,11469
1004764,P003918,M,26-35,12,B,2,0,14,8.0,,11221
1002043,P004697,F,46-50,19,B,2,0,6,,,4585
1000273,P004843,M,18-25,6,A,4+,0,18,14.0,,16478
1001030,P003564,F,51-55,6,A,4+,0,10,14.0,,10801
1003219,P003115,M,36-45,15,B,0,0,15,2.0,,17129
1004070,P002763,M,18-25,9,C,0,1,18,,,6728
1001052,P003170,F,26-35,14,A,0,0,9,2.0,3.0,9481
1004034,P002708,M,36-45,13,B,2,0,16,2.0,,11575
1001574,P001335,F,46-50,11,A,3,0,16,,4.0,9773
1003191,P002176,M,36-45,14,B,2,0,2,14.0,,10104
1004389,P004021,M,51-55,7,B,3,0,15,14.0,,13094
1003798,P001778,M,26-35,6,C,0,0,19,,,11712
1003290,P004740,M,46-50,20,A,2,1,11,,,12381
1003748,P002185,M,0-17,8,A,0,0,8,2.0,,9724
1002106,P004285,M,18-25,13,B,4+,1,10,16.0,,15620
1000308,P002933,M,55+,6,C,0,1,6,8.0,,11873
1003360,P004447,M,51-55,11,B,2,0,19,16.0,,14263
1003177,P004991,M,51-55,13,B,4+,0,3,,,6648
1001252,P002466,M,55+,10,B,4+,0,18,16.0,,14751
1002748,P003470,M,18-25,18,A,3,0,8,2.0,3.0,13998
1001518,P002561,M,26-35,5,C,1,0,9,5.0,9.0,14532
1001379,P001938,M,26-35,2,A,4+,0,5,,3.0,6346
1004892,P001803,F,51-55,5,C,1,1,5,2.0,,12115
1004993,P004772,M,18-25,8,B,0,1,15,8.0,,14167
1001962,P002935,M,36-45,1,B,0,1,2,,9.0,10440
1004306,P001633,M,0-17,5,A,4+,0,13,,,12438
1002864,P002253,F,0-17,13,C,3,0,12,14.0,15.0,10874
1002657,P002082,M,26-35,18,A,0,1,3,,9.0,9166
1002495,P003143,M,26-35,3,B,1,1,5,,9.0,7413
1004568,P002285,M,36-45,13,C,4+,0,18,5.0,17.0,9713
1004006,P001353,M,26-35,20,B,4+,1,11,5.0,3.0,11144
1003564,P004383,F,0-17,9,B,3,1,16,2.0,,11683
1000923,P002159,F,18-25,5,C,4+,0,9,,3.0,16800
1004233,P002885,F,51-55,10,A,2,1,9,8.0,,12336
1004463,P002818,M,0-17,12,C,1,1,12,2.0,,12037
1002960,P001966,M,36-45,17,A,2,0,11,5.0,,11076
1000184,P003970,F,18-25,19,B,2,1,1,,9.0,8341
1003359,P003520,M,18-25,13,A,1,1,6,,,12120
1001399,P004703,M,51-55,19,A,4+,1,13,8.0,,10235
1002797,P003477,M,0-17,19,A,4+,0,2,5.0,,11117
1000537,P004022,M,55+,10,A,2,0,18,,,7922
1001274,P003584,M,18-25,20,C,1,1,16,2.0,,12982
1002968,P004925,F,18-25,4,C,0,1,10,,4.0,7496
1003050,P002169,M,26-35,7,A,1,0,17,5.0,,8384
1001097,P002547,M,18-25,3,A,2,0,16,8.0,,14116
1001306,P003134,M,36-45,11,B,1,1,17,,,11648
1000916,P001108,M,18-25,5,B,1,0,15,5.0,3.0,11757
1003082,P004494,M,26-35,7,C,0,0,3,2.0,,7204
1004248,P002368,M,46-50,3,B,3,0,3,,,10808
1001029,P004337,M,46-50,19,B,3,1,9,,,12420
1001978,P002757,F,36-45,9,B,0,0,5,,15.0,13909
1003355,P004657,M,51-55,10,B,1,0,17,5.0,,15132
1002512,P001993,F,51-55,14,A,2,0,18,16.0,17.0,12333
1000271,P002517,M,55+,4,B,0,0,16,8.0,,13326
1001187,P002356,M,55+,2,A,3,0,9,14.0,15.0,14687
1004556,P001821,M,36-45,14,B,3,0,15,,,11186
1004201,P004484,M,18-25,1,B,0,0,9,,,10276
1003765,P004685,M,18-25,1,C,1,1,13,,17.0,8205
1002399,P001936,M,46-50,7,A,4+,0,1,8.0,,6834
1004530,P004052,M,46-50,13,B,2,0,16,14.0,4.0,14913
1004236,P003696,M,0-17,8,A,4+,1,9,,,12116
1004183,P001190,M,46-50,4,B,2,0,13,2.0,,5513
1001712,P002996,M,55+,11,C,4+,1,14,2.0,,14665
1002231,P001932,M,46-50,9,C,4+,0,11,16.0,,9503
1000129,P001141,M,36-45,0,C,2,0,1,16.0,,11417
1001270,P002892,M,0-17,18,C,2,1,14,,,12877
1003673,P004144,M,51-55,10,C,3,0,18,,,15277
1001602,P003887,M,0-17,16,A,1,1,1,16.0,,6565
1004766,P004238,M,18-25,2,A,1,0,1,,,7176
1003971,P003215,M,18-25,0,B,3,0,17,2.0,,17460
1004245,P001565,F,0-17,16,C,4+,0,2,,,14384
1004948,P002282,M,0-17,5,B,2,1,16,5.0,,14581
1000628,P002462,F,18-25,12,A,0,1,5,,,6214
1003798,P002134,M,55+,19,C,4+,1,5,,,9517
1002045,P001743,F,36-45,3,B,1,1,7,,,8536
1003553,P001672,M,36-45,4,B,2,0,4,2.0,,8619
1004980,P003911,F,36-45,14,C,3,1,1,2.0,17.0,7835
1002342,P003886,M,36-45,13,C,4+,0,18,8.0,,14030
1003215,P001530,M,18-25,18,C,0,0,10,,9.0,17496
1000250,P002313,M,55+,14,C,4+,0,7,,,8747
1002926,P004021,M,26-35,11,B,3,1,11,8.0,,11974
1000975,P001561,F,46-50,17,B,0,0,1,16.0,3.0,12766
1001326,P002533,M,46-50,13,B,4+,1,6,,,11454
1000984,P003222,F,46-50,9,C,3,0,5,,4.0,15794
1000889,P001301,M,46-50,7,B,4+,1,13,,,14434
1002938,P004767,M,18-25,3,A,2,1,17,8.0,,14809
1002118,P001184,M,26-35,17,B,4+,0,18,8.0,,15041
1002673,P004410,F,18-25,7,B,3,0,7,16.0,,12605
1004971,P001509,M,26-35,3,A,1,0,6,14.0,,12710
1001327,P003866,M,18-25,10,C,3,0,7,,,12904
1000471,P002333,M,55+,4,A,4+,0,12,,15.0,11696
1001988,P004578,M,0-17,9,A,2,1,6,,,14450
1000091,P002369,F,26-35,5,A,1,0,16,16.0,,13298
1000530,P004152,M,46-50,3,B,3,0,8,5.0,,10760
1004757,P004445,M,26-35,17,A,1,0,15,16.0,,15599
1004060,P003203,M,51-55,20,B,2,0,9,,,10809
1004835,P003834,F,36-45,16,C,0,0,13,16.0,,6047
1002774,P001794,M,26-35,6,C,1,1,12,5.0,,13087
1004968,P003479,M,51-55,8,C,3,1,14,14.0,,13174
1001687,P002523,M,36-45,2,B,2,1,8,16.0,3.0,9614
1000192,P001760,M,51-55,8,C,3,0,15,2.0,4.0,13649
1001987,P003194,M,36-45,3,C,2,1,4,14.0,3.0,6487
1003624,P003528,M,0-17,18,C,3,1,9,16.0,,16394
1002186,P001434,F,26-35,8,A,2,1,6,5.0,,6846
1004441,P002542,F,51-55,19,A,4+,1,6,,17.0,14113
1001009,P004740,M,55+,5,A,3,0,2,,3.0,15258
1003784,P003038,M,0-17,10,C,2,0,7,8.0,3.0,17138
1004299,P002706,M,46-50,14,B,0,0,1,,,10840
1004669,P001068,M,26-35,5,B,2,0,9,2.0,,8782
1004288,P002629,M,18-25,19,B,0,0,5,2.0,,12995
1002053,P002904,M,18-25,9,C,1,1,9,16.0,,11034
1003309,P003922,M,18-25,17,C,2,1,13,8.0,,12251
1001717,P004959,M,55+,15,C,1,0,1,,,14707
1000311,P003233,F,51-55,3,C,1,0,15,,,11495
1004539,P003951,M,51-55,19,B,4+,1,17,,4.0,12231
1001261,P003729,M,36-45,12,B,2,0,8,,,10113
1004966,P003251,M,18-25,4,C,4+,1,15,8.0,,12665
1003933,P001553,M,46-50,19,C,4+,0,19,2.0,3.0,11528
1003269,P003060,M,51-55,18,B,1,1,11,16.0,,11198
1000585,P003713,M,55+,17,A,3,1,8,,,12980
1002800,P002297,F,26-35,19,A,1,0,6,,,6230
1000360,P004369,F,51-55,16,A,1,1,6,,,8179
1002867,P003098,M,26-35,15,B,0,0,8,,,11534
1002012,P001499,M,55+,0,B,3,0,19,2.0,17.0,18239
1004940,P003416,F,51-55,20,C,1,1,9,14.0,,11692
1004007,P003771,M,36-45,0,B,3,1,6,2.0,9.0,13571
1001626,P004727,M,36-45,19,A,0,1,5,,,11101
1002765,P003404,M,36-45,13,A,3,0,16,16.0,17.0,13776
1000891,P004074,M,46-50,1,C,2,0,7,,,11342
1000732,P004325,F,51-55,14,B,0,0,1,8.0,,9366
1003962,P004546,M,26-35,2,B,3,0,10,,4.0,7211
1004702,P003894,M,55+,12,B,4+,1,19,16.0,,11878
1002505,P002529,M,51-55,18,A,3,0,5,,,12184
1000615,P003303,M,55+,0,A,0,0,19,14.0,,16365
1003807,P004681,F,0-17,12,B,4+,1,19,2.0,,13573
1001720,P004756,M,36-45,14,B,3,0,9,2.0,4.0,8645
1004770,P004221,M,18-25,15,B,3,0,3,5.0,,12049
1001588,P002511,F,55+,10,B,0,1,9,2.0,9.0,11618
1001612,P001278,M,0-17,2,C,4+,1,19,,17.0,14643
1000897,P002082,M,55+,7,C,4+,0,16,,,13155
1000278,P001445,M,0-17,5,B,3,1,2,,,4925
1004648,P003160,M,55+,4,B,2,1,8,8.0,17.0,7061
1001637,P001835,M,36-45,14,B,0,0,14,,,9797
1002159,P001754,M,18-25,8,A,0,1,6,2.0,,8121
1002433,P002845,M,36-45,4,C,1,1,12,,,13476
1003905,P002592,F,55+,20,B,4+,0,1,,,2993
1004857,P002512,M,36-45,9,C,4+,0,18,8.0,9.0,17628
1003263,P002430,M,18-25,5,C,1,0,7,2.0,,16770
1001450,P003414,M,0-17,10,B,3,0,12,,,13186
1004501,P002083,F,0-17,3,A,3,0,12,16.0,,10629
1001233,P003376,M,55+,19,B,0,0,6,14.0,,7877
1004118,P003775,F,51-55,11,B,3,0,2,2.0,,7211
1000678,P004540,M,18-25,19,C,2,1,11,,,12865
1002659,P004816,F,0-17,5,A,2,1,16,,,11978
1002029,P004053,M,46-50,0,B,2,1,1,2.0,,13903
1003759,P002590,M,36-45,17,C,1,0,6,,3.0,9779
1004625,P002908,M,55+,1,C,2,0,10,2.0,,10113
1002038,P003767,F,46-50,4,A,1,1,9,,,14632
1002650,P004134,M,46-50,15,C,0,0,10,14.0,,9667
1000657,P003231,M,51-55,11,A,0,0,18,,,11878
1000166,P002022,M,51-55,11,C,2,1,18,,,15614
1004945,P003358,F,51-55,10,A,1,0,9,,,14115
1004592,P004864,F,46-50,19,C,2,0,13,5.0,,10164
1000590,P002561,M,26-35,18,B,3,1,10,8.0,3.0,6867
1004525,P001176,M,26-35,20,B,1,1,9,,3.0,18948
1002822,P004646,M,46-50,6,A,1,0,4,5.0,3.0,8101
1004259,P004500,F,36-45,1,A,1,1,15,5.0,,12456
1001263,P004144,F,55+,5,B,1,0,8,5.0,,12365
1000072,P001846,M,46-50,3,C,3,1,2,5.0,,9756
1003517,P004238,M,55+,1,C,2,0,4,8.0,4.0,8375
1004751,P002248,F,46-50,16,C,0,0,6,8.0,,6658
1003581,P002600,F,51-55,7,C,4+,0,7,2.0,9.0,12530
1000269,P002604,M,55+,4,C,4+,0,13,16.0,,6992
1001777,P002975,M,51-55,9,C,1,0,5,8.0,,11201
1002463,P003056,M,51-55,15,A,1,0,4,14.0,,10526
1001269,P001235,M,26-35,1,C,0,1,6,2.0,4.0,12292
1001016,P001709,M,46-50,18,B,4+,0,5,8.0,,10291
1002723,P003971,M,36-45,6,C,1,1,5,14.0,,13354
1001084,P003732,M,36-45,1,B,3,0,7,2.0,,11207
1004102,P001793,M,51-55,12,A,4+,0,5,14.0,,10540
1000407,P004099,M,51-55,3,A,3,1,4,8.0,,6187
1003077,P003855,M,46-50,15,B,0,0,9,8.0,,12443
1000986,P002934,F,36-45,9,A,0,0,5,16.0,,11058
1003604,P002669,M,46-50,16,C,4+,1,2,,,10539
1004486,P001026,M,55+,20,A,2,0,17,2.0,3.0,13831
1000710,P003597,M,26-35,13,A,4+,1,19,,,11820
1002619,P004267,F,46-50,11,A,3,0,7,2.0,,3813
1004850,P002226,F,51-55,12,A,2,1,17,2.0,9.0,10445
1001412,P001084,M,0-17,19,B,3,0,17,2.0,,10634
1004622,P002855,F,26-35,7,B,3,1,16,,,12225
1001486,P004101,M,36-45,16,A,3,1,8,5.0,3.0,8149
1002951,P003513,F,36-45,17,A,1,0,19,8.0,,15108
1004652,P002122,M,51-55,20,B,2,0,18,,3.0,14220
1002935,P004970,M,51-55,9,C,1,0,13,,,14251
1004115,P002213,M,26-35,12,B,1,1,14,,,11808
1004671,P001011,M,51-55,1,A,3,1,18,8.0,,13488
1001004,P004674,M,0-17,16,B,0,0,13,,,13524
1002467,P002012,F,26-35,5,B,4+,1,10,5.0,15.0,8213
1002467,P004101,F,51-55,11,B,0,1,14,14.0,4.0,12377
1001939,P002748,M,55+,12,B,3,0,10,14.0,,8237
1001940,P004109,M,18-25,3,C,4+,1,6,16.0,,15536
1001636,P002876,M,0-17,14,A,4+,0,17,8.0,,11458
1001699,P003619,M,26-35,15,A,3,1,17,,,13301
1004528,P002317,M,18-25,20,A,1,0,11,,,10024
1002092,P002383,M,46-50,18,B,4+,1,19,,,9681
1001896,P002678,M,0-17,14,A,4+,0,13,,,16051
1004241,P003961,M,46-50,5,B,4+,1,12,5.0,,12804
1003399,P001179,M,18-25,19,C,4+,0,12,,,5078
1001074,P001796,M,36-45,5,A,2,1,4,,17.0,6209
1002403,P004183,M,36-45,4,B,1,1,16,8.0,,12216
1004896,P004813,M,51-55,1,C,2,1,1,,,12181
1003213,P002467,F,36-45,19,A,2,1,14,16.0,,11063
1004038,P004092,M,46-50,1,A,3,0,13,5.0,,13208
1001152,P004216,M,0-17,4,B,1,0,7,8.0,4.0,7863
1002446,P003024,M,46-50,2,A,0,0,6,14.0,,16806
1001957,P004570,M,46-50,5,C,1,0,1,5.0,4.0,9611
1004559,P004217,M,36-45,10,A,0,0,19,8.0,,14095
1003908,P003488,M,46-50,4,B,4+,0,1,8.0,,6778
1000808,P001886,M,18-25,17,C,0,0,15,2.0,,12095
1000187,P003468,F,26-35,13,A,0,1,12,,,15022
1004828,P004387,M,26-35,9,A,0,1,15,16.0,3.0,13746
1004525,P002189,M,26-35,2,A,4+,0,3,,4.0,6957
1001308,P002675,M,51-55,15,C,4+,0,10,,,14497
1002285,P004274,F,55+,15,C,2,0,1,16.0,17.0,6162
1004867,P002519,M,55+,10,A,0,1,1,2.0,3.0,2859
1000758,P004827,M,36-45,3,C,1,0,16,,4.0,12734
1004232,P004696,M,55+,10,C,3,1,5,16.0,,5200
1004888,P003515,M,36-45,7,C,2,0,5,14.0,4.0,11710
1003855,P003760,F,26-35,15,B,0,1,11,2.0,17.0,4005
1004267,P003432,M,0-17,7,C,2,1,11,16.0,4.0,9809
1002207,P003361,M,51-55,8,B,0,1,12,,,15968
1003559,P001770,F,26-35,13,C,0,1,18,16.0,,14329
1001581,P002278,M,46-50,7,A,2,1,14,2.0,,14452
1000962,P001958,M,55+,15,A,0,0,1,2.0,,12370
1003848,P001916,M,26-35,1,C,0,1,8,2.0,3.0,15088
1003576,P003070,M,55+,19,C,3,0,3,2.0,,5969
1000876,P004976,F,26-35,18,B,1,0,18,2.0,,18458
1002419,P002781,M,55+,19,B,4+,0,2,16.0,,10803
1004199,P001338,M,0-17,19,B,3,0,9,,,8200
1001002,P002516,F,36-45,18,A,4+,1,19,2.0,,10265
1003385,P003870,M,55+,18,A,4+,0,12,,,9675
1004067,P004582,M,36-45,17,A,1,0,11,,,16162
1002846,P003413,M,46-50,12,B,3,0,1,16.0,,13106
1001482,P002395,F,26-35,16,A,0,1,16,,3.0,14480
1003302,P001914,F,18-25,0,A,1,0,1,2.0,,12611
1000658,P002853,M,46-50,20,C,0,0,9,16.0,17.0,14826
1002781,P004670,M,55+,4,A,0,0,5,2.0,,10944
1000423,P004290,F,36-45,19,B,0,1,5,,,11921
1003682,P001474,M,0-17,20,C,0,0,8,,,14960
1004267,P002446,F,55+,12,A,3,0,14,2.0,,13403
1002711,P002379,M,36-45,5,A,4+,1,4,16.0,17.0,10733
1000453,P002483,M,36-45,9,B,4+,0,12,,,12799
1002398,P004574,M,55+,8,B,3,1,2,2.0,,12399
1001976,P003074,M,0-17,5,B,4+,0,6,5.0,,6717
1001658,P003989,M,26-35,0,B,1,1,14,,,9618
1002542,P003849,F,26-35,17,C,0,1,13,,9.0,10509
1003076,P001800,M,55+,6,A,0,0,3,,,16159
1003165,P003907,F,55+,9,C,0,0,19,,4.0,10327
1002967,P002246,M,55+,11,A,2,1,5,,9.0,17943
1002054,P001863,F,36-45,20,B,1,0,18,2.0,4.0,7697
1000288,P003737,F,55+,14,A,2,0,12,2.0,,11008
1003218,P002171,M,46-50,16,B,3,1,11,2.0,,17436
1003855,P004495,M,18-25,2,C,2,0,4,,4.0,11666
1001448,P001738,M,55+,14,A,4+,1,12,5.0,15.0,10182
1000608,P002374,M,46-50,0,A,4+,0,19,8.0,,14911
1004553,P004257,M,51-55,10,B,1,1,7,,,8613
1001765,P003462,F,46-50,5,A,2,0,10,,3.0,11587
1001226,P004877,F,36-45,15,C,2,1,19,,,6157
1001236,P001981,M,36-45,20,C,0,1,1,2.0,,9894
1001030,P003476,M,18-25,11,C,1,0,16,2.0,9.0,11672
1002672,P003088,M,18-25,20,B,0,0,4,,,10942
1003963,P003952,M,18-25,14,B,1,0,12,,,14407
1004543,P002011,M,36-45,17,A,1,0,13,,4.0,13605
1004931,P004464,F,36-45,9,B,2,0,3,8.0,,8650
1003178,P003750,M,46-50,11,B,0,0,16,,,14310
1003723,P003126,M,36-45,19,C,3,1,2,,,16606
1004907,P001716,F,51-55,18,C,0,0,9,,,5888
1001476,P004967,M,26-35,4,C,3,0,6,8.0,,9393
1002897,P004861,F,26-35,17,B,4+,1,10,,,15519
1000809,P002807,M,18-25,18,B,1,1,17,,,9459
1000979,P003591,M,36-45,11,C,0,1,5,16.0,,6758
1002464,P002473,F,51-55,0,C,1,1,12,5.0,9.0,6905
1000726,P003521,M,26-35,1,C,0,0,8,14.0,17.0,9606
1002502,P002165,F,46-50,2,A,4+,0,12,5.0,,10974
1003363,P004322,F,0-17,11,C,0,1,12,16.0,,6220
1001217,P003341,M,55+,13,B,4+,1,10,2.0,,14169
1004052,P001609,M,46-50,6,B,1,0,13,,,16026
1002198,P003183,M,0-17,3,C,2,0,1,5.0,,10256
1002807,P003531,F,51-55,11,B,3,0,2,14.0,9.0,7295
1000779,P002812,M,46-50,7,B,1,0,15,16.0,4.0,15262
1000973,P002335,M,26-35,0,B,2,0,10,5.0,,11283
1002811,P003861,M,36-45,4,B,1,0,1,14.0,3.0,8809
1002124,P001554,M,0-17,0,A,1,0,18,8.0,,12374
1000599,P002655,F,36-45,14,B,0,0,1,8.0,17.0,6184
1003342,P002755,F,51-55,12,B,4+,0,12,2.0,,9257
1000225,P001045,F,55+,12,B,4+,0,8,,17.0,13071
1000841,P002259,M,55+,3,C,0,0,9,,,14181
1001815,P002071,F,36-45,14,B,0,0,2,8.0,3.0,10638
1004810,P003245,M,26-35,11,C,1,0,16,14.0,3.0,16090
1001107,P003131,M,51-55,7,B,4+,1,14,8.0,3.0,14389
1000125,P001542,M,55+,15,B,1,1,1,,3.0,13882
1003247,P004232,F,18-25,11,A,2,1,14,,,10529
1002932,P002451,F,18-25,5,A,2,1,17,,,15316
1004126,P003118,F,0-17,14,C,0,0,6,14.0,,13243
1002972,P003567,F,26-35,6,A,4+,1,8,5.0,3.0,13037
1002018,P002992,F,36-45,4,C,2,0,18,2.0,,11018
1002416,P003945,M,46-50,14,A,4+,0,8,,,8335
1004591,P001912,F,46-50,11,C,4+,1,8,,,9149
1003097,P004123,M,51-55,10,B,3,0,2,8.0,3.0,7881
1001610,P002068,M,0-17,3,B,2,0,16,14.0,,7668
1000718,P003340,M,0-17,12,A,2,0,13,,3.0,11228
1003562,P003985,M,0-17,17,B,1,0,14,14.0,4.0,12863
1001017,P001811,M,26-35,7,A,1,0,7,,,11743
1003566,P002488,M,46-50,6,B,4+,1,3,14.0,,17054
1004702,P002908,M,51-55,15,B,0,0,8,,,8635
1004471,P002573,F,26-35,2,C,1,1,1,,,4319
1001961,P001866,F,51-55,15,C,1,1,17,8.0,3.0,14004
1001049,P003427,M,26-35,15,B,4+,0,8,,3.0,16205
1001358,P004054,M,36-45,6,A,2,0,6,,,13144
1003427,P002766,M,26-35,12,B,1,0,19,,,14143
1000116,P004549,M,26-35,12,C,0,1,11,16.0,,12811
1002096,P003309,M,36-45,20,A,4+,0,8,5.0,,7979
1001802,P001579,F,18-25,18,B,2,1,8,,,13631
1002147,P004250,M,36-45,17,A,3,1,10,5.0,,13089
1001621,P003404,M,0-17,6,A,0,1,10,5.0,,8788
1004781,P002442,M,55+,19,B,2,0,13,2.0,15.0,8361
1002951,P001697,M,18-25,17,B,4+,0,3,5.0,,11951
1003793,P002976,M,55+,17,B,3,0,17,,3.0,10182
1002942,P004272,M,46-50,3,B,0,0,15,,9.0,12426
1004906,P004973,F,55+,8,A,1,1,6,,,11061
1000978,P004084,M,51-55,20,A,1,0,17,16.0,,10147
1003067,P003490,M,26-35,15,B,0,0,1,14.0,15.0,12041
1000784,P001725,M,18-25,3,B,1,0,3,,,10978
1000241,P004803,M,46-50,7,A,4+,1,8,8.0,,12009
1001554,P001285,M,36-45,2,B,0,1,8,14.0,,9389
1004579,P004827,M,36-45,8,B,0,1,11,2.0,,10708
1001013,P002891,M,0-17,7,A,1,1,16,14.0,17.0,18365
1000187,P004329,M,55+,11,C,0,1,1,2.0,4.0,14647
1001882,P001569,M,0-17,13,B,3,0,11,8.0,,7646
1004587,P004619,M,18-25,9,A,0,0,17,8.0,,15111
1000431,P003887,M,55+,20,B,1,1,13,2.0,,9567
1000239,P002964,M,51-55,16,B,1,1,2,2.0,,9846
1002346,P002513,M,26-35,10,C,1,0,5,,,7025
1000076,P001497,M,36-45,9,C,1,0,12,2.0,15.0,11064
1001357,P004976,M,18-25,12,B,4+,0,15,,,11407
1004923,P002917,M,55+,1,A,1,0,7,,9.0,8134
1002331,P001704,M,18-25,0,C,3,0,6,2.0,,8683
1004687,P002356,M,51-55,0,C,0,0,5,2.0,,9965
1001903,P001561,M,55+,15,A,2,1,15,16.0,15.0,14158
1004014,P002998,F,18-25,9,A,2,0,3,,,8202
1004671,P001031,M,0-17,9,C,4+,0,9,,,12885
1004988,P004681,F,51-55,6,C,2,0,17,2.0,,5897
1002060,P001042,F,36-45,6,A,1,0,14,14.0,,9231
1000141,P002916,F,55+,0,B,2,0,7,,4.0,8398
1001790,P002374,F,0-17,12,A,3,0,15,,,11711
1003627,P004405,M,0-17,4,A,1,0,7,2.0,,12406
1000017,P002845,M,51-55,2,B,2,1,13,,,9723
1004349,P001558,M,51-55,12,B,1,1,14,5.0,9.0,14483
1000465,P003317,M,18-25,11,C,4+,0,11,14.0,,13931
1004472,P004894,F,46-50,17,B,3,0,18,,,13269
1001828,P002436,M,46-50,4,A,0,0,13,,,10435
1003029,P001942,M,46-50,4,C,1,0,12,2.0,9.0,8314
1000520,P002598,M,55+,1,A,3,1,2,14.0,,12861
1000090,P004090,M,55+,5,C,4+,0,10,2.0,,12306
1004816,P002370,M,18-25,6,C,4+,1,11,8.0,,12011
1002852,P002928,M,26-35,0,A,3,1,16,2.0,,11285
1002844,P002636,M,55+,2,A,2,0,17,,,12081
1004726,P003084,M,36-45,19,C,3,0,14,,,9084
1001885,P004690,F,18-25,1,B,2,0,13,,3.0,15328
1004172,P001091,F,18-25,9,A,2,0,17,8.0,,12064
1000926,P002843,M,0-17,10,C,3,0,5,,,11871
1003735,P001184,F,46-50,20,B,4+,0,4,2.0,3.0,1228
1000970,P001727,M,51-55,12,B,0,1,11,2.0,,9552
1001095,P002051,M,18-25,15,B,0,0,17,,,13312
1003196,P002571,M,26-35,19,B,3,0,3,14.0,4.0,10023
1001405,P003419,M,55+,10,B,1,0,2,2.0,,8782
1003365,P001831,M,36-45,17,A,3,1,1,,3.0,10327
1004291,P004601,M,26-35,10,B,0,1,18,,,10769
1003983,P001344,M,18-25,0,B,3,1,16,,3.0,12248
1004324,P002442,M,18-25,17,C,4+,0,11,,,10102
1004014,P002219,M,0-17,19,B,0,1,7,,,14318
1004557,P003125,M,26-35,4,B,0,0,5,8.0,,9301
1004714,P001166,M,0-17,1,A,0,0,18,16.0,,12373
1003093,P004161,F,51-55,17,C,4+,0,4,2.0,,8222
1004160,P001263,M,26-35,6,B,0,0,8,8.0,,11411
1002075,P002495,M,46-50,10,B,1,0,6,,,18563
1000285,P002231,M,51-55,10,C,0,1,1,16.0,,16196
1004934,P003771,M,46-50,12,C,3,1,7,14.0,,14476
1004927,P004342,M,26-35,3,B,1,0,6,5.0,15.0,12845
1001188,P002286,M,0-17,0,C,2,1,1,,9.0,9536
1003970,P002529,M,46-50,17,C,0,0,7,,17.0,11822
1002966,P002808,F,18-25,11,C,2,0,14,16.0,,11276
1004320,P003559,M,55+,9,B,2,0,6,8.0,4.0,12511
1000784,P002877,M,36-45,7,B,4+,1,10,,,9329
1000950,P002749,F,0-17,2,A,3,0,18,2.0,,9448
1003940,P002909,F,51-55,6,B,3,0,16,5.0,,9488
1000045,P003623,M,55+,19,B,2,0,12,2.0,,9340
1001811,P004595,M,51-55,10,B,4+,1,11,2.0,,10278
1004567,P003769,F,26-35,6,B,1,1,8,2.0,,12177
1002082,P002335,M,51-55,6,A,0,0,15,14.0,,12557
1003499,P002197,M,36-45,8,A,1,1,12,14.0,,12199
1000830,P003478,M,36-45,2,B,0,1,7,16.0,15.0,13673
1001910,P001767,M,18-25,10,B,2,1,16,,,10205
1002582,P003510,F,51-55,16,B,4+,0,4,,,11501
1000692,P001100,M,0-17,7,C,4+,0,1,5.0,,14799
1004020,P004087,M,36-45,19,C,3,0,1,8.0,,11256
1000932,P002732,F,0-17,1,B,3,0,15,,3.0,8078
1004937,P004329,F,18-25,20,A,1,1,14,16.0,,9164
1003407,P002919,M,26-35,19,B,3,0,15,14.0,4.0,9383
1000148,P003291,M,36-45,0,B,0,1,2,2.0,,7628
1001033,P002371,M,36-45,15,B,4+,1,16,8.0,,11931
1001312,P004320,M,36-45,3,A,4+,1,5,2.0,,10598
1000388,P001104,F,51-55,8,A,2,0,11,,,6922
